species,move,level
Aggron Mega Evolution,Hone Claws,0
Aggron Mega Evolution,Hyper Beam,0
Aggron Mega Evolution,Ice Beam,0
Aggron Mega Evolution,Incinerate,0
Aggron Mega Evolution,Iron Defense,15
Aggron Mega Evolution,Iron Head,25
Aggron Mega Evolution,Iron Tail,40
Aggron Mega Evolution,Metal Burst,74
Aggron Mega Evolution,Metal Claw,11
Aggron Mega Evolution,Metal Sound,34
Aggron Mega Evolution,Mud-Slap,4
Aggron Mega Evolution,Payback,0
Aggron Mega Evolution,Power-Up Punch,0
Aggron Mega Evolution,Protect,0
Aggron Mega Evolution,Rain Dance,0
Aggron Mega Evolution,Rest,0
Aggron Mega Evolution,Return,0
Aggron Mega Evolution,Roar,0
Aggron Mega Evolution,Roar of Time,0
Aggron Mega Evolution,Rock Polish,0
Aggron Mega Evolution,Rock Slide,0
Aggron Mega Evolution,Rock Smash,0
Aggron Mega Evolution,Rock Tomb,0
Aggron Mega Evolution,Round,0
Aggron Mega Evolution,Sandstorm,0
Aggron Mega Evolution,Shadow Claw,0
Aggron Mega Evolution,Sleep Talk,0
Aggron Mega Evolution,Smack Down,0
Aggron Mega Evolution,Solar Beam,0
Aggron Mega Evolution,Stone Edge,0
Aggron Mega Evolution,Strength,0
Aggron Mega Evolution,Strength Sap,0
Aggron Mega Evolution,Substitute,0
Aggron Mega Evolution,Sunny Day,0
Aggron Mega Evolution,Surf,0
Aggron Mega Evolution,Swagger,0
Aggron Mega Evolution,Swagger [SM],0
Aggron Mega Evolution,Take Down,22
Aggron Mega Evolution,Taunt,0
Aggron Mega Evolution,Thunder,0
Aggron Mega Evolution,Thunder Cage,0
Aggron Mega Evolution,Thunder Fang,0
Aggron Mega Evolution,Thunder Punch,0
Aggron Mega Evolution,Thunder Shock,0
Aggron Mega Evolution,Thunder Wave,0
Aggron Mega Evolution,Thunder Wave [SM],0
Aggron Mega Evolution,Thunderbolt,0
Aggron Mega Evolution,Thunderous Kick,0
Aggron Mega Evolution,Toxic,0
Aggron Mega Evolution,Toxic Spikes,0
Aggron Mega Evolution,Toxic Threads,0
Aipom,Acrobatics,0
Aipom,Aerial Ace,0
Aipom,Agility,29
Aipom,Astonish,8
Aipom,Attract,0
Aipom,Baton Pass,11
Aipom,Brick Break,0
Aipom,Confide,0
Aipom,Cut,0
Aipom,Dig,0
Aipom,Double Hit,32
Aipom,Double Team,0
Aipom,Dream Eater,0
Aipom,Facade,0
Aipom,Fling,0
Aipom,Frustration,0
Aipom,Fury Swipes,18
Aipom,Grass Knot,0
Aipom,Hidden Power,0
Aipom,Hidden Power Bug,0
Aipom,Hidden Power Dark,0
Aipom,Hidden Power Dragon,0
Aipom,Hidden Power Electric,0
Aipom,Hidden Power Fairy,0
Aipom,Hidden Power Fighting,0
Aipom,Hidden Power Fire,0
Aipom,Hidden Power Flying,0
Aipom,Hidden Power Ghost,0
Aipom,Hidden Power Grass,0
Aipom,Hidden Power Ground,0
Aipom,Hidden Power Ice,0
Aipom,Hidden Power Poison,0
Aipom,Hidden Power Psychic,0
Aipom,Hidden Power Rock,0
Aipom,Hidden Power Steel,0
Aipom,Hidden Power Water,0
Aipom,Hone Claws,0
Aipom,Last Resort,43
Aipom,Low Sweep,0
Aipom,Nasty Plot,39
Aipom,Payback,0
Aipom,Power-Up Punch,0
Aipom,Protect,0
Aipom,Rain Dance,0
Aipom,Rest,0
Aipom,Retaliate,0
Aipom,Return,0
Aipom,Rock Smash,0
Aipom,Round,0
Aipom,Sand Attack,4
Aipom,Scratch,1
Aipom,Screech,25
Aipom,Shadow Ball,0
Aipom,Shadow Claw,0
Aipom,Sleep Talk,0
Aipom,Solar Beam,0
Aipom,Strength,0
Aipom,Strength Sap,0
Aipom,Substitute,0
Aipom,Sunny Day,0
Aipom,Swagger,0
Aipom,Swagger [SM],0
Aipom,Swift,22
Aipom,Tail Whip,1
Aipom,Taunt,0
Aipom,Thief,0
Aipom,Thunder,0
Aipom,Thunder Cage,0
Aipom,Thunder Fang,0
Aipom,Thunder Punch,0
Aipom,Thunder Shock,0
Aipom,Thunder Wave,0
Aipom,Thunder Wave [SM],0
Aipom,Thunderbolt,0
Aipom,Thunderous Kick,0
Aipom,Tickle,15
Aipom,Toxic,0
Aipom,Toxic Spikes,0
Aipom,Toxic Threads,0
Aipom,U-Turn,0
Alakazam,Ally Switch,24
Alakazam,Attract,0
Alakazam,Calm Mind,0
Alakazam,Charge Beam,0
Alakazam,Confide,0
Alakazam,Confusion,16
Alakazam,Dazzling Gleam,0
Alakazam,Disable,18
Alakazam,Double Team,0
Alakazam,Dream Eater,0
Alakazam,Embargo,0
Alakazam,Energy Ball,0
Alakazam,Facade,0
Alakazam,Flash,0
Alakazam,Flash Cannon,0
Alakazam,Fling,0
Alakazam,Focus Blast,0
Alakazam,Frustration,0
Alakazam,Future Sight,48
Alakazam,Giga Impact,0
Alakazam,Grass Knot,0
Alakazam,Hidden Power,0
Alakazam,Hidden Power Bug,0
Alakazam,Hidden Power Dark,0
Alakazam,Hidden Power Dragon,0
Alakazam,Hidden Power Electric,0
Alakazam,Hidden Power Fairy,0
Alakazam,Hidden Power Fighting,0
Alakazam,Hidden Power Fire,0
Alakazam,Hidden Power Flying,0
Alakazam,Hidden Power Ghost,0
Alakazam,Hidden Power Grass,0
Alakazam,Hidden Power Ground,0
Alakazam,Hidden Power Ice,0
Alakazam,Hidden Power Poison,0
Alakazam,Hidden Power Psychic,0
Alakazam,Hidden Power Rock,0
Alakazam,Hidden Power Steel,0
Alakazam,Hidden Power Water,0
Alakazam,Hyper Beam,0
Alakazam,Light Screen,0
Alakazam,Miracle Eye,22
Alakazam,Protect,0
Alakazam,Psybeam,28
Alakazam,Psych Up,0
Alakazam,Psychic,0
Alakazam,Psychic Fangs,0
Alakazam,Psychic Terrain,0
Alakazam,Psycho Cut,40
Alakazam,Psyshock,0
Alakazam,Rain Dance,0
Alakazam,Recover,36
Alakazam,Reflect,0
Alakazam,Reflect Type,0
Alakazam,Rest,0
Alakazam,Return,0
Alakazam,Round,0
Alakazam,Safeguard,0
Alakazam,Shadow Ball,0
Alakazam,Sleep Talk,0
Alakazam,Substitute,0
Alakazam,Sunny Day,0
Alakazam,Swagger,0
Alakazam,Swagger [SM],0
Alakazam,Taunt,0
Alakazam,Telekinesis,34
Alakazam,Thief,0
Alakazam,Thunder Wave,0
Alakazam,Thunder Wave [SM],0
Alakazam,Torment,0
Alakazam,Toxic,0
Alakazam,Toxic Spikes,0
Alakazam,Toxic Threads,0
Alakazam,Trick,50
Alakazam,Trick Room,0
Alakazam,Trick-or-Treat,50
Alakazam Mega Evolution,Ally Switch,24
Alakazam Mega Evolution,Attract,0
Alakazam Mega Evolution,Calm Mind,0
Alakazam Mega Evolution,Charge Beam,0
Alakazam Mega Evolution,Confide,0
Alakazam Mega Evolution,Confusion,16
Alakazam Mega Evolution,Dazzling Gleam,0
Alakazam Mega Evolution,Disable,18
Alakazam Mega Evolution,Double Team,0
Alakazam Mega Evolution,Dream Eater,0
Alakazam Mega Evolution,Embargo,0
Alakazam Mega Evolution,Energy Ball,0
Alakazam Mega Evolution,Facade,0
Alakazam Mega Evolution,Flash,0
Alakazam Mega Evolution,Flash Cannon,0
Alakazam Mega Evolution,Fling,0
Alakazam Mega Evolution,Focus Blast,0
Alakazam Mega Evolution,Frustration,0
Alakazam Mega Evolution,Future Sight,48
Alakazam Mega Evolution,Giga Impact,0
Alakazam Mega Evolution,Grass Knot,0
Alakazam Mega Evolution,Hidden Power,0
Alakazam Mega Evolution,Hidden Power Bug,0
Alakazam Mega Evolution,Hidden Power Dark,0
Alakazam Mega Evolution,Hidden Power Dragon,0
Alakazam Mega Evolution,Hidden Power Electric,0
Alakazam Mega Evolution,Hidden Power Fairy,0
Alakazam Mega Evolution,Hidden Power Fighting,0
Alakazam Mega Evolution,Hidden Power Fire,0
Alakazam Mega Evolution,Hidden Power Flying,0
Alakazam Mega Evolution,Hidden Power Ghost,0
Alakazam Mega Evolution,Hidden Power Grass,0
Alakazam Mega Evolution,Hidden Power Ground,0
Alakazam Mega Evolution,Hidden Power Ice,0
Alakazam Mega Evolution,Hidden Power Poison,0
Alakazam Mega Evolution,Hidden Power Psychic,0
Alakazam Mega Evolution,Hidden Power Rock,0
Alakazam Mega Evolution,Hidden Power Steel,0
Alakazam Mega Evolution,Hidden Power Water,0
Alakazam Mega Evolution,Hyper Beam,0
Alakazam Mega Evolution,Light Screen,0
Alakazam Mega Evolution,Miracle Eye,22
Alakazam Mega Evolution,Protect,0
Alakazam Mega Evolution,Psybeam,28
Alakazam Mega Evolution,Psych Up,0
Alakazam Mega Evolution,Psychic,0
Alakazam Mega Evolution,Psychic Fangs,0
Alakazam Mega Evolution,Psychic Terrain,0
Alakazam Mega Evolution,Psycho Cut,40
Alakazam Mega Evolution,Psyshock,0
Alakazam Mega Evolution,Rain Dance,0
Alakazam Mega Evolution,Recover,36
Alakazam Mega Evolution,Reflect,0
Alakazam Mega Evolution,Reflect Type,0
Alakazam Mega Evolution,Rest,0
Alakazam Mega Evolution,Return,0
Alakazam Mega Evolution,Round,0
Alakazam Mega Evolution,Safeguard,0
Alakazam Mega Evolution,Shadow Ball,0
Alakazam Mega Evolution,Sleep Talk,0
Alakazam Mega Evolution,Substitute,0
Alakazam Mega Evolution,Sunny Day,0
Alakazam Mega Evolution,Swagger,0
Alakazam Mega Evolution,Swagger [SM],0
Alakazam Mega Evolution,Taunt,0
Alakazam Mega Evolution,Telekinesis,34
Alakazam Mega Evolution,Thief,0
Alakazam Mega Evolution,Thunder Wave,0
Alakazam Mega Evolution,Thunder Wave [SM],0
Alakazam Mega Evolution,Torment,0
Alakazam Mega Evolution,Toxic,0
Alakazam Mega Evolution,Toxic Spikes,0
Alakazam Mega Evolution,Toxic Threads,0
Alakazam Mega Evolution,Trick,50
Alakazam Mega Evolution,Trick Room,0
Alakazam Mega Evolution,Trick-or-Treat,50
Alomomola,Aqua Jet,9
Alomomola,Aqua Ring,5
Alomomola,Attract,0
Alomomola,Blizzard,0
Alomomola,Brine,41
Alomomola,Calm Mind,0
Alomomola,Dive,0
Alomomola,Double Slap,13
Alomomola,Double Team,0
Alomomola,Facade,0
Alomomola,Frustration,0
Alomomola,Hail,0
Alomomola,Heal Pulse,17
Alomomola,Healing Wish,57
Alomomola,Helping Hand,49
Alomomola,Hidden Power,0
Alomomola,Hidden Power Bug,0
Alomomola,Hidden Power Dark,0
Alomomola,Hidden Power Dragon,0
Alomomola,Hidden Power Electric,0
Alomomola,Hidden Power Fairy,0
Alomomola,Hidden Power Fighting,0
Alomomola,Hidden Power Fire,0
Alomomola,Hidden Power Flying,0
Alomomola,Hidden Power Ghost,0
Alomomola,Hidden Power Grass,0
Alomomola,Hidden Power Ground,0
Alomomola,Hidden Power Ice,0
Alomomola,Hidden Power Poison,0
Alomomola,Hidden Power Psychic,0
Alomomola,Hidden Power Rock,0
Alomomola,Hidden Power Steel,0
Alomomola,Hidden Power Water,0
Alomomola,Hydro Pump,61
Alomomola,Ice Beam,0
Alomomola,Light Screen,0
Alomomola,Pound,1
Alomomola,Protect,0
Alomomola,Psych Up,0
Alomomola,Psychic,0
Alomomola,Psychic Fangs,0
Alomomola,Psychic Terrain,0
Alomomola,Rain Dance,0
Alomomola,Rest,0
Alomomola,Return,0
Alomomola,Round,0
Alomomola,Safeguard,0
Alomomola,Scald,0
Alomomola,Shadow Ball,0
Alomomola,Sleep Talk,0
Alomomola,Soak,33
Alomomola,Substitute,0
Alomomola,Surf,0
Alomomola,Swagger,0
Alomomola,Swagger [SM],0
Alomomola,Toxic,0
Alomomola,Toxic Spikes,0
Alomomola,Toxic Threads,0
Alomomola,Wake-Up Slap,29
Alomomola,Water Pulse,25
Alomomola,Water Sport,1
Alomomola,Waterfall,0
Alomomola,Wide Guard,53
Alomomola,Wish,37
Altaria,Aerial Ace,0
Altaria,Astonish,4
Altaria,Attract,0
Altaria,Bulldoze,0
Altaria,Cotton Guard,42
Altaria,Dazzling Gleam,0
Altaria,Double Team,0
Altaria,Dragon Breath,35
Altaria,Dragon Claw,0
Altaria,Dragon Dance,34
Altaria,Dragon Pulse,48
Altaria,Dream Eater,0
Altaria,Earthquake,0
Altaria,Echoed Voice,0
Altaria,Facade,0
Altaria,Fire Blast,0
Altaria,Flamethrower,0
Altaria,Fly,0
Altaria,Flying Press,0
Altaria,Flying Press [SM],0
Altaria,Frustration,0
Altaria,Fury Attack,10
Altaria,Giga Impact,0
Altaria,Hidden Power,0
Altaria,Hidden Power Bug,0
Altaria,Hidden Power Dark,0
Altaria,Hidden Power Dragon,0
Altaria,Hidden Power Electric,0
Altaria,Hidden Power Fairy,0
Altaria,Hidden Power Fighting,0
Altaria,Hidden Power Fire,0
Altaria,Hidden Power Flying,0
Altaria,Hidden Power Ghost,0
Altaria,Hidden Power Grass,0
Altaria,Hidden Power Ground,0
Altaria,Hidden Power Ice,0
Altaria,Hidden Power Poison,0
Altaria,Hidden Power Psychic,0
Altaria,Hidden Power Rock,0
Altaria,Hidden Power Steel,0
Altaria,Hidden Power Water,0
Altaria,Hone Claws,0
Altaria,Hyper Beam,0
Altaria,Ice Beam,0
Altaria,Incinerate,0
Altaria,Mist,15
Altaria,Mist Ball,15
Altaria,Misty Explosion,15
Altaria,Misty Terrain,15
Altaria,Moonblast,60
Altaria,Natural Gift,21
Altaria,Perish Song,57
Altaria,Protect,0
Altaria,Psych Up,0
Altaria,Rain Dance,0
Altaria,Refresh,29
Altaria,Rest,0
Altaria,Return,0
Altaria,Roar,0
Altaria,Roar of Time,0
Altaria,Rock Smash,0
Altaria,Roost,0
Altaria,Round,0
Altaria,Safeguard,0
Altaria,Sing,8
Altaria,Sky Attack,64
Altaria,Sleep Talk,0
Altaria,Solar Beam,0
Altaria,Steel Wing,0
Altaria,Substitute,0
Altaria,Sunny Day,0
Altaria,Swagger,0
Altaria,Swagger [SM],0
Altaria,Take Down,25
Altaria,Thief,0
Altaria,Toxic,0
Altaria,Toxic Spikes,0
Altaria,Toxic Threads,0
Altaria Mega Evolution,Aerial Ace,0
Altaria Mega Evolution,Astonish,4
Altaria Mega Evolution,Attract,0
Altaria Mega Evolution,Bulldoze,0
Altaria Mega Evolution,Cotton Guard,42
Altaria Mega Evolution,Dazzling Gleam,0
Altaria Mega Evolution,Double Team,0
Altaria Mega Evolution,Dragon Breath,35
Altaria Mega Evolution,Dragon Claw,0
Altaria Mega Evolution,Dragon Dance,34
Altaria Mega Evolution,Dragon Pulse,48
Altaria Mega Evolution,Dream Eater,0
Altaria Mega Evolution,Earthquake,0
Altaria Mega Evolution,Echoed Voice,0
Altaria Mega Evolution,Facade,0
Altaria Mega Evolution,Fire Blast,0
Altaria Mega Evolution,Flamethrower,0
Altaria Mega Evolution,Fly,0
Altaria Mega Evolution,Flying Press,0
Altaria Mega Evolution,Flying Press [SM],0
Altaria Mega Evolution,Frustration,0
Altaria Mega Evolution,Fury Attack,10
Altaria Mega Evolution,Giga Impact,0
Altaria Mega Evolution,Hidden Power,0
Altaria Mega Evolution,Hidden Power Bug,0
Altaria Mega Evolution,Hidden Power Dark,0
Altaria Mega Evolution,Hidden Power Dragon,0
Altaria Mega Evolution,Hidden Power Electric,0
Altaria Mega Evolution,Hidden Power Fairy,0
Altaria Mega Evolution,Hidden Power Fighting,0
Altaria Mega Evolution,Hidden Power Fire,0
Altaria Mega Evolution,Hidden Power Flying,0
Altaria Mega Evolution,Hidden Power Ghost,0
Altaria Mega Evolution,Hidden Power Grass,0
Altaria Mega Evolution,Hidden Power Ground,0
Altaria Mega Evolution,Hidden Power Ice,0
Altaria Mega Evolution,Hidden Power Poison,0
Altaria Mega Evolution,Hidden Power Psychic,0
Altaria Mega Evolution,Hidden Power Rock,0
Altaria Mega Evolution,Hidden Power Steel,0
Altaria Mega Evolution,Hidden Power Water,0
Altaria Mega Evolution,Hone Claws,0
Altaria Mega Evolution,Hyper Beam,0
Altaria Mega Evolution,Ice Beam,0
Altaria Mega Evolution,Incinerate,0
Altaria Mega Evolution,Mist,15
Altaria Mega Evolution,Mist Ball,15
Altaria Mega Evolution,Misty Explosion,15
Altaria Mega Evolution,Misty Terrain,15
Altaria Mega Evolution,Moonblast,60
Altaria Mega Evolution,Natural Gift,21
Altaria Mega Evolution,Perish Song,57
Altaria Mega Evolution,Protect,0
Altaria Mega Evolution,Psych Up,0
Altaria Mega Evolution,Rain Dance,0
Altaria Mega Evolution,Refresh,29
Altaria Mega Evolution,Rest,0
Altaria Mega Evolution,Return,0
Altaria Mega Evolution,Roar,0
Altaria Mega Evolution,Roar of Time,0
Altaria Mega Evolution,Rock Smash,0
Altaria Mega Evolution,Roost,0
Altaria Mega Evolution,Round,0
Altaria Mega Evolution,Safeguard,0
Altaria Mega Evolution,Sing,8
Altaria Mega Evolution,Sky Attack,64
Altaria Mega Evolution,Sleep Talk,0
Altaria Mega Evolution,Solar Beam,0
Altaria Mega Evolution,Steel Wing,0
Altaria Mega Evolution,Substitute,0
Altaria Mega Evolution,Sunny Day,0
Altaria Mega Evolution,Swagger,0
Altaria Mega Evolution,Swagger [SM],0
Altaria Mega Evolution,Take Down,25
Altaria Mega Evolution,Thief,0
Altaria Mega Evolution,Toxic,0
Altaria Mega Evolution,Toxic Spikes,0
Altaria Mega Evolution,Toxic Threads,0
Amaura,Ancient Power,26
Amaura,Attract,0
Amaura,Aurora Beam,20
Amaura,Avalanche,34
Amaura,Blizzard,0
Amaura,Bulldoze,0
Amaura,Calm Mind,0
Amaura,Charge Beam,0
Amaura,Confide,0
Amaura,Dark Pulse,0
Amaura,Double Team,0
Amaura,Dragon Tail,0
Amaura,Dream Eater,0
Amaura,Echoed Voice,0
Amaura,Encore,44
Amaura,Facade,0
Amaura,Flash,0
Amaura,Flash Cannon,0
Amaura,Frost Breath,0
Amaura,Frustration,0
Amaura,Growl,1
Amaura,Hail,0
Amaura,Hidden Power,0
Amaura,Hidden Power Bug,0
Amaura,Hidden Power Dark,0
Amaura,Hidden Power Dragon,0
Amaura,Hidden Power Electric,0
Amaura,Hidden Power Fairy,0
Amaura,Hidden Power Fighting,0
Amaura,Hidden Power Fire,0
Amaura,Hidden Power Flying,0
Amaura,Hidden Power Ghost,0
Amaura,Hidden Power Grass,0
Amaura,Hidden Power Ground,0
Amaura,Hidden Power Ice,0
Amaura,Hidden Power Poison,0
Amaura,Hidden Power Psychic,0
Amaura,Hidden Power Rock,0
Amaura,Hidden Power Steel,0
Amaura,Hidden Power Water,0
Amaura,Hyper Beam,0
Amaura,Ice Beam,0
Amaura,Icy Wind,13
Amaura,Light Screen,0
Amaura,Mist,18
Amaura,Mist Ball,18
Amaura,Misty Explosion,18
Amaura,Misty Terrain,18
Amaura,Nature Power,0
Amaura,Powder Snow,1
Amaura,Protect,0
Amaura,Psych Up,0
Amaura,Rain Dance,0
Amaura,Reflect,0
Amaura,Reflect Type,0
Amaura,Rest,0
Amaura,Return,0
Amaura,Roar,0
Amaura,Roar of Time,0
Amaura,Rock Polish,0
Amaura,Rock Slide,0
Amaura,Rock Smash,0
Amaura,Rock Throw,10
Amaura,Rock Tomb,0
Amaura,Round,0
Amaura,Safeguard,0
Amaura,Sandstorm,0
Amaura,Sleep Talk,0
Amaura,Stone Edge,0
Amaura,Substitute,0
Amaura,Swagger,0
Amaura,Swagger [SM],0
Amaura,Take Down,15
Amaura,Thunder Wave,0
Amaura,Thunder Wave [SM],0
Amaura,Thunderbolt,0
Amaura,Toxic,0
Amaura,Toxic Spikes,0
Amaura,Toxic Threads,0
Ambipom,Acrobatics,0
Ambipom,Aerial Ace,0
Ambipom,Agility,29
Ambipom,Astonish,8
Ambipom,Attract,0
Ambipom,Baton Pass,11
Ambipom,Brick Break,0
Ambipom,Confide,0
Ambipom,Cut,0
Ambipom,Dig,0
Ambipom,Double Hit,32
Ambipom,Double Team,0
Ambipom,Dream Eater,0
Ambipom,Facade,0
Ambipom,Fling,0
Ambipom,Frustration,0
Ambipom,Fury Swipes,18
Ambipom,Giga Impact,0
Ambipom,Grass Knot,0
Ambipom,Hidden Power,0
Ambipom,Hidden Power Bug,0
Ambipom,Hidden Power Dark,0
Ambipom,Hidden Power Dragon,0
Ambipom,Hidden Power Electric,0
Ambipom,Hidden Power Fairy,0
Ambipom,Hidden Power Fighting,0
Ambipom,Hidden Power Fire,0
Ambipom,Hidden Power Flying,0
Ambipom,Hidden Power Ghost,0
Ambipom,Hidden Power Grass,0
Ambipom,Hidden Power Ground,0
Ambipom,Hidden Power Ice,0
Ambipom,Hidden Power Poison,0
Ambipom,Hidden Power Psychic,0
Ambipom,Hidden Power Rock,0
Ambipom,Hidden Power Steel,0
Ambipom,Hidden Power Water,0
Ambipom,Hone Claws,0
Ambipom,Hyper Beam,0
Ambipom,Last Resort,43
Ambipom,Low Sweep,0
Ambipom,Nasty Plot,39
Ambipom,Payback,0
Ambipom,Power-Up Punch,0
Ambipom,Protect,0
Ambipom,Rain Dance,0
Ambipom,Rest,0
Ambipom,Retaliate,0
Ambipom,Return,0
Ambipom,Rock Smash,0
Ambipom,Round,0
Ambipom,Sand Attack,4
Ambipom,Screech,25
Ambipom,Shadow Ball,0
Ambipom,Shadow Claw,0
Ambipom,Sleep Talk,0
Ambipom,Solar Beam,0
Ambipom,Strength,0
Ambipom,Strength Sap,0
Ambipom,Substitute,0
Ambipom,Sunny Day,0
Ambipom,Swagger,0
Ambipom,Swagger [SM],0
Ambipom,Swift,22
Ambipom,Taunt,0
Ambipom,Thief,0
Ambipom,Thunder,0
Ambipom,Thunder Cage,0
Ambipom,Thunder Fang,0
Ambipom,Thunder Punch,0
Ambipom,Thunder Shock,0
Ambipom,Thunder Wave,0
Ambipom,Thunder Wave [SM],0
Ambipom,Thunderbolt,0
Ambipom,Thunderous Kick,0
Ambipom,Tickle,15
Ambipom,Toxic,0
Ambipom,Toxic Spikes,0
Ambipom,Toxic Threads,0
Ambipom,U-Turn,0
Amoonguss,Astonish,8
Amoonguss,Attract,0
Amoonguss,Bide,12
Amoonguss,Clear Smog,43
Amoonguss,Double Team,0
Amoonguss,Energy Ball,0
Amoonguss,Facade,0
Amoonguss,Feint Attack,20
Amoonguss,Flash,0
Amoonguss,Flash Cannon,0
Amoonguss,Frustration,0
Amoonguss,Giga Drain,28
Amoonguss,Giga Impact,0
Amoonguss,Grass Knot,0
Amoonguss,Growth,6
Amoonguss,Hidden Power,0
Amoonguss,Hidden Power Bug,0
Amoonguss,Hidden Power Dark,0
Amoonguss,Hidden Power Dragon,0
Amoonguss,Hidden Power Electric,0
Amoonguss,Hidden Power Fairy,0
Amoonguss,Hidden Power Fighting,0
Amoonguss,Hidden Power Fire,0
Amoonguss,Hidden Power Flying,0
Amoonguss,Hidden Power Ghost,0
Amoonguss,Hidden Power Grass,0
Amoonguss,Hidden Power Ground,0
Amoonguss,Hidden Power Ice,0
Amoonguss,Hidden Power Poison,0
Amoonguss,Hidden Power Psychic,0
Amoonguss,Hidden Power Rock,0
Amoonguss,Hidden Power Steel,0
Amoonguss,Hidden Power Water,0
Amoonguss,Hyper Beam,0
Amoonguss,Ingrain,18
Amoonguss,Mega Drain,15
Amoonguss,Nature Power,0
Amoonguss,Payback,0
Amoonguss,Protect,0
Amoonguss,Rage Powder,54
Amoonguss,Rain Dance,0
Amoonguss,Rest,0
Amoonguss,Return,0
Amoonguss,Round,0
Amoonguss,Sleep Talk,0
Amoonguss,Sludge Bomb,0
Amoonguss,Solar Beam,0
Amoonguss,Spore,62
Amoonguss,Substitute,0
Amoonguss,Sunny Day,0
Amoonguss,Swagger,0
Amoonguss,Swagger [SM],0
Amoonguss,Sweet Scent,24
Amoonguss,Synthesis,35
Amoonguss,Toxic,0
Amoonguss,Toxic Spikes,0
Amoonguss,Toxic Threads,0
Amoonguss,Venoshock,0
Ampharos,Attract,0
Ampharos,Brick Break,0
Ampharos,Bulldoze,0
Ampharos,Charge,16
Ampharos,Charge Beam,0
Ampharos,Confuse Ray,29
Ampharos,Cotton Guard,46
Ampharos,Cotton Spore,11
Ampharos,Discharge,40
Ampharos,Double Team,0
Ampharos,Dragon Pulse,65
Ampharos,Echoed Voice,0
Ampharos,Electro Ball,25
Ampharos,Facade,0
Ampharos,Flash,0
Ampharos,Flash Cannon,0
Ampharos,Fling,0
Ampharos,Focus Blast,0
Ampharos,Frustration,0
Ampharos,Giga Impact,0
Ampharos,Hidden Power,0
Ampharos,Hidden Power Bug,0
Ampharos,Hidden Power Dark,0
Ampharos,Hidden Power Dragon,0
Ampharos,Hidden Power Electric,0
Ampharos,Hidden Power Fairy,0
Ampharos,Hidden Power Fighting,0
Ampharos,Hidden Power Fire,0
Ampharos,Hidden Power Flying,0
Ampharos,Hidden Power Ghost,0
Ampharos,Hidden Power Grass,0
Ampharos,Hidden Power Ground,0
Ampharos,Hidden Power Ice,0
Ampharos,Hidden Power Poison,0
Ampharos,Hidden Power Psychic,0
Ampharos,Hidden Power Rock,0
Ampharos,Hidden Power Steel,0
Ampharos,Hidden Power Water,0
Ampharos,Hyper Beam,0
Ampharos,Light Screen,0
Ampharos,Power Gem,35
Ampharos,Power-Up Punch,0
Ampharos,Protect,0
Ampharos,Rain Dance,0
Ampharos,Rest,0
Ampharos,Return,0
Ampharos,Rock Smash,0
Ampharos,Round,0
Ampharos,Signal Beam,51
Ampharos,Sleep Talk,0
Ampharos,Strength,0
Ampharos,Strength Sap,0
Ampharos,Substitute,0
Ampharos,Swagger,0
Ampharos,Swagger [SM],0
Ampharos,Take Down,20
Ampharos,Thunder,0
Ampharos,Thunder Cage,0
Ampharos,Thunder Fang,0
Ampharos,Thunder Punch,0
Ampharos,Thunder Shock,0
Ampharos,Thunder Wave,0
Ampharos,Thunder Wave [SM],0
Ampharos,Thunderbolt,0
Ampharos,Thunderous Kick,0
Ampharos,Toxic,0
Ampharos,Toxic Spikes,0
Ampharos,Toxic Threads,0
Ampharos,Volt Switch,0
Ampharos,Wild Charge,0
Ampharos Mega Evolution,Attract,0
Ampharos Mega Evolution,Brick Break,0
Ampharos Mega Evolution,Bulldoze,0
Ampharos Mega Evolution,Charge,16
Ampharos Mega Evolution,Charge Beam,0
Ampharos Mega Evolution,Confuse Ray,29
Ampharos Mega Evolution,Cotton Guard,46
Ampharos Mega Evolution,Cotton Spore,11
Ampharos Mega Evolution,Discharge,40
Ampharos Mega Evolution,Double Team,0
Ampharos Mega Evolution,Dragon Pulse,65
Ampharos Mega Evolution,Echoed Voice,0
Ampharos Mega Evolution,Electro Ball,25
Ampharos Mega Evolution,Facade,0
Ampharos Mega Evolution,Flash,0
Ampharos Mega Evolution,Flash Cannon,0
Ampharos Mega Evolution,Fling,0
Ampharos Mega Evolution,Focus Blast,0
Ampharos Mega Evolution,Frustration,0
Ampharos Mega Evolution,Giga Impact,0
Ampharos Mega Evolution,Hidden Power,0
Ampharos Mega Evolution,Hidden Power Bug,0
Ampharos Mega Evolution,Hidden Power Dark,0
Ampharos Mega Evolution,Hidden Power Dragon,0
Ampharos Mega Evolution,Hidden Power Electric,0
Ampharos Mega Evolution,Hidden Power Fairy,0
Ampharos Mega Evolution,Hidden Power Fighting,0
Ampharos Mega Evolution,Hidden Power Fire,0
Ampharos Mega Evolution,Hidden Power Flying,0
Ampharos Mega Evolution,Hidden Power Ghost,0
Ampharos Mega Evolution,Hidden Power Grass,0
Ampharos Mega Evolution,Hidden Power Ground,0
Ampharos Mega Evolution,Hidden Power Ice,0
Ampharos Mega Evolution,Hidden Power Poison,0
Ampharos Mega Evolution,Hidden Power Psychic,0
Ampharos Mega Evolution,Hidden Power Rock,0
